Gene	TPM	Tissue	Source
BRCA1	1.70956	spleen	GTEx.v10
BRCA1	2.27742	spleen	GTEx.v10
BRCA1	1.79087	spleen	GTEx.v10
BRCA1	2.62644	spleen	GTEx.v10
BRCA1	1.90053	spleen	GTEx.v10
BRCA1	2.82542	spleen	GTEx.v10
BRCA1	2.29629	spleen	GTEx.v10
BRCA1	2.07223	spleen	GTEx.v10
BRCA1	1.69896	spleen	GTEx.v10
BRCA1	2.02261	spleen	GTEx.v10
BRCA1	2.14566	spleen	GTEx.v10
BRCA1	2.8075	spleen	GTEx.v10
BRCA1	3.85585	spleen	GTEx.v10
BRCA1	2.07226	spleen	GTEx.v10
BRCA1	1.99158	spleen	GTEx.v10
BRCA1	1.07432	spleen	GTEx.v10
BRCA1	2.16227	spleen	GTEx.v10
BRCA1	2.02202	spleen	GTEx.v10
BRCA1	2.16606	spleen	GTEx.v10
BRCA1	3.56014	spleen	GTEx.v10
BRCA1	0.941815	spleen	GTEx.v10
BRCA1	3.6786	spleen	GTEx.v10
BRCA1	4.64378	spleen	GTEx.v10
BRCA1	2.87224	spleen	GTEx.v10
BRCA1	2.36283	spleen	GTEx.v10
BRCA1	3.85108	spleen	GTEx.v10
BRCA1	1.22445	spleen	GTEx.v10
BRCA1	4.89806	spleen	GTEx.v10
BRCA1	2.534	spleen	GTEx.v10
BRCA1	1.75433	spleen	GTEx.v10
BRCA1	3.11398	spleen	GTEx.v10
BRCA1	3.45484	spleen	GTEx.v10
BRCA1	1.91856	spleen	GTEx.v10
BRCA1	3.4796	spleen	GTEx.v10
BRCA1	2.84235	spleen	GTEx.v10
BRCA1	4.02524	spleen	GTEx.v10
BRCA1	4.98449	spleen	GTEx.v10
BRCA1	4.307	spleen	GTEx.v10
BRCA1	1.71403	spleen	GTEx.v10
BRCA1	2.60687	spleen	GTEx.v10
BRCA1	3.58969	spleen	GTEx.v10
BRCA1	2.68072	spleen	GTEx.v10
BRCA1	2.55614	spleen	GTEx.v10
BRCA1	3.34555	spleen	GTEx.v10
BRCA1	1.72255	spleen	GTEx.v10
BRCA1	2.44202	spleen	GTEx.v10
BRCA1	3.37835	spleen	GTEx.v10
BRCA1	1.53188	spleen	GTEx.v10
BRCA1	1.75444	spleen	GTEx.v10
BRCA1	3.78695	spleen	GTEx.v10
BRCA1	1.58108	spleen	GTEx.v10
BRCA1	3.34442	spleen	GTEx.v10
BRCA1	2.38115	spleen	GTEx.v10
BRCA1	2.07058	spleen	GTEx.v10
BRCA1	2.04075	spleen	GTEx.v10
BRCA1	2.74431	spleen	GTEx.v10
BRCA1	3.39879	spleen	GTEx.v10
BRCA1	2.85394	spleen	GTEx.v10
BRCA1	3.20677	spleen	GTEx.v10
BRCA1	3.42444	spleen	GTEx.v10
BRCA1	2.93136	spleen	GTEx.v10
BRCA1	1.62643	spleen	GTEx.v10
BRCA1	2.81061	spleen	GTEx.v10
BRCA1	1.96881	spleen	GTEx.v10
BRCA1	2.28582	spleen	GTEx.v10
BRCA1	1.84502	spleen	GTEx.v10
BRCA1	1.2635	spleen	GTEx.v10
BRCA1	1.70261	spleen	GTEx.v10
BRCA1	2.2436	spleen	GTEx.v10
BRCA1	2.0676	spleen	GTEx.v10
BRCA1	1.79633	spleen	GTEx.v10
BRCA1	1.64906	spleen	GTEx.v10
BRCA1	4.42997	spleen	GTEx.v10
BRCA1	1.52128	spleen	GTEx.v10
BRCA1	1.40265	spleen	GTEx.v10
BRCA1	3.54201	spleen	GTEx.v10
BRCA1	2.01429	spleen	GTEx.v10
BRCA1	2.36869	spleen	GTEx.v10
BRCA1	2.07016	spleen	GTEx.v10
BRCA1	1.75031	spleen	GTEx.v10
BRCA1	1.54483	spleen	GTEx.v10
BRCA1	2.66212	spleen	GTEx.v10
BRCA1	3.1904	spleen	GTEx.v10
BRCA1	2.32984	spleen	GTEx.v10
BRCA1	2.07823	spleen	GTEx.v10
BRCA1	1.86452	spleen	GTEx.v10
BRCA1	1.30649	spleen	GTEx.v10
BRCA1	2.78766	spleen	GTEx.v10
BRCA1	2.07803	spleen	GTEx.v10
BRCA1	1.86183	spleen	GTEx.v10
BRCA1	3.54921	spleen	GTEx.v10
BRCA1	4.93021	spleen	GTEx.v10
BRCA1	2.05341	spleen	GTEx.v10
BRCA1	1.92113	spleen	GTEx.v10
BRCA1	4.27133	spleen	GTEx.v10
BRCA1	2.20958	spleen	GTEx.v10
BRCA1	1.93544	spleen	GTEx.v10
BRCA1	2.37711	spleen	GTEx.v10
BRCA1	5.58046	spleen	GTEx.v10
BRCA1	3.66827	spleen	GTEx.v10
BRCA1	2.26958	spleen	GTEx.v10
BRCA1	1.15338	spleen	GTEx.v10
BRCA1	3.31475	spleen	GTEx.v10
BRCA1	1.8685	spleen	GTEx.v10
BRCA1	2.55562	spleen	GTEx.v10
BRCA1	2.20322	spleen	GTEx.v10
BRCA1	2.43913	spleen	GTEx.v10
BRCA1	3.01108	spleen	GTEx.v10
BRCA1	3.13737	spleen	GTEx.v10
BRCA1	4.15518	spleen	GTEx.v10
BRCA1	1.35066	spleen	GTEx.v10
BRCA1	1.5537	spleen	GTEx.v10
BRCA1	2.31275	spleen	GTEx.v10
BRCA1	1.61376	spleen	GTEx.v10
BRCA1	2.97518	spleen	GTEx.v10
BRCA1	1.42605	spleen	GTEx.v10
BRCA1	1.88994	spleen	GTEx.v10
BRCA1	5.53442	spleen	GTEx.v10
BRCA1	1.83787	spleen	GTEx.v10
BRCA1	2.80947	spleen	GTEx.v10
BRCA1	2.63299	spleen	GTEx.v10
BRCA1	3.52558	spleen	GTEx.v10
BRCA1	2.71866	spleen	GTEx.v10
BRCA1	2.15262	spleen	GTEx.v10
BRCA1	4.59124	spleen	GTEx.v10
BRCA1	1.93704	spleen	GTEx.v10
BRCA1	1.56701	spleen	GTEx.v10
BRCA1	1.39708	spleen	GTEx.v10
BRCA1	2.35744	spleen	GTEx.v10
BRCA1	2.54864	spleen	GTEx.v10
BRCA1	1.72845	spleen	GTEx.v10
BRCA1	1.56876	spleen	GTEx.v10
BRCA1	1.29256	spleen	GTEx.v10
BRCA1	1.85604	spleen	GTEx.v10
BRCA1	1.57857	spleen	GTEx.v10
BRCA1	2.57937	stomach	GTEx.v10
BRCA1	0.634189	stomach	GTEx.v10
BRCA1	0.723022	stomach	GTEx.v10
BRCA1	0.293828	stomach	GTEx.v10
BRCA1	2.99957	stomach	GTEx.v10
BRCA1	1.39558	stomach	GTEx.v10
BRCA1	1.14773	stomach	GTEx.v10
BRCA1	1.07474	stomach	GTEx.v10
BRCA1	1.21877	stomach	GTEx.v10
BRCA1	0.397822	stomach	GTEx.v10
BRCA1	1.92702	stomach	GTEx.v10
BRCA1	1.06075	stomach	GTEx.v10
BRCA1	0.588104	stomach	GTEx.v10
BRCA1	2.66103	stomach	GTEx.v10
BRCA1	1.62212	stomach	GTEx.v10
BRCA1	1.5724	stomach	GTEx.v10
BRCA1	1.80009	stomach	GTEx.v10
BRCA1	0.461781	stomach	GTEx.v10
BRCA1	0.601935	stomach	GTEx.v10
BRCA1	1.33119	stomach	GTEx.v10
BRCA1	0.713508	stomach	GTEx.v10
BRCA1	1.19159	stomach	GTEx.v10
BRCA1	1.80718	stomach	GTEx.v10
BRCA1	0.474967	stomach	GTEx.v10
BRCA1	0.956614	stomach	GTEx.v10
BRCA1	1.51942	stomach	GTEx.v10
BRCA1	0.385381	stomach	GTEx.v10
BRCA1	1.61788	stomach	GTEx.v10
BRCA1	0.735686	stomach	GTEx.v10
BRCA1	3.34372	stomach	GTEx.v10
BRCA1	0.563993	stomach	GTEx.v10
BRCA1	3.53198	stomach	GTEx.v10
BRCA1	6.16521	stomach	GTEx.v10
BRCA1	0.229108	stomach	GTEx.v10
BRCA1	1.33419	stomach	GTEx.v10
BRCA1	3.10493	stomach	GTEx.v10
BRCA1	2.14949	stomach	GTEx.v10
BRCA1	0.675716	stomach	GTEx.v10
BRCA1	1.59916	stomach	GTEx.v10
BRCA1	1.57086	stomach	GTEx.v10
BRCA1	0.793903	stomach	GTEx.v10
BRCA1	1.65423	stomach	GTEx.v10
BRCA1	0.712905	stomach	GTEx.v10
BRCA1	0.698006	stomach	GTEx.v10
BRCA1	0.635928	stomach	GTEx.v10
BRCA1	1.27813	stomach	GTEx.v10
BRCA1	1.52719	stomach	GTEx.v10
BRCA1	1.66283	stomach	GTEx.v10
BRCA1	2.00506	stomach	GTEx.v10
BRCA1	2.98711	stomach	GTEx.v10
BRCA1	2.04967	stomach	GTEx.v10
BRCA1	1.09055	stomach	GTEx.v10
BRCA1	1.08079	stomach	GTEx.v10
BRCA1	0.606661	stomach	GTEx.v10
BRCA1	0.791316	stomach	GTEx.v10
BRCA1	0.671494	stomach	GTEx.v10
BRCA1	0.700312	stomach	GTEx.v10
BRCA1	0.925784	stomach	GTEx.v10
BRCA1	1.75762	stomach	GTEx.v10
BRCA1	1.15586	stomach	GTEx.v10
BRCA1	0.501598	stomach	GTEx.v10
BRCA1	1.35263	stomach	GTEx.v10
BRCA1	1.40679	stomach	GTEx.v10
BRCA1	1.90245	stomach	GTEx.v10
BRCA1	0.562707	stomach	GTEx.v10
BRCA1	0.320102	stomach	GTEx.v10
BRCA1	0.838185	stomach	GTEx.v10
BRCA1	0.465452	stomach	GTEx.v10
BRCA1	2.64379	stomach	GTEx.v10
BRCA1	0.71692	stomach	GTEx.v10
BRCA1	0.618458	stomach	GTEx.v10
BRCA1	3.02961	stomach	GTEx.v10
BRCA1	2.21376	stomach	GTEx.v10
BRCA1	0.882348	stomach	GTEx.v10
BRCA1	0.550098	stomach	GTEx.v10
BRCA1	1.80368	stomach	GTEx.v10
BRCA1	1.71745	stomach	GTEx.v10
BRCA1	1.24522	stomach	GTEx.v10
BRCA1	0.783978	stomach	GTEx.v10
BRCA1	2.40435	stomach	GTEx.v10
BRCA1	1.08033	stomach	GTEx.v10
BRCA1	0.45548	stomach	GTEx.v10
BRCA1	0.396199	stomach	GTEx.v10
BRCA1	2.48705	stomach	GTEx.v10
BRCA1	1.56542	stomach	GTEx.v10
BRCA1	1.9268	stomach	GTEx.v10
BRCA1	2.00322	stomach	GTEx.v10
BRCA1	0.342951	stomach	GTEx.v10
BRCA1	0.524765	stomach	GTEx.v10
BRCA1	0.597502	stomach	GTEx.v10
BRCA1	1.78562	stomach	GTEx.v10
BRCA1	1.02886	stomach	GTEx.v10
BRCA1	2.05948	stomach	GTEx.v10
BRCA1	1.60361	stomach	GTEx.v10
BRCA1	0.757185	stomach	GTEx.v10
BRCA1	0.865383	stomach	GTEx.v10
BRCA1	0.289532	stomach	GTEx.v10
BRCA1	0.772224	stomach	GTEx.v10
BRCA1	1.62317	stomach	GTEx.v10
BRCA1	0.779242	stomach	GTEx.v10
BRCA1	0.862217	stomach	GTEx.v10
BRCA1	0.501722	stomach	GTEx.v10
BRCA1	1.0312	stomach	GTEx.v10
BRCA1	3.78196	stomach	GTEx.v10
BRCA1	2.0762	stomach	GTEx.v10
BRCA1	0.911758	stomach	GTEx.v10
BRCA1	0.962398	stomach	GTEx.v10
BRCA1	1.54866	stomach	GTEx.v10
BRCA1	1.07089	stomach	GTEx.v10
BRCA1	1.44162	stomach	GTEx.v10
BRCA1	2.96628	stomach	GTEx.v10
BRCA1	1.19339	stomach	GTEx.v10
BRCA1	3.90457	stomach	GTEx.v10
BRCA1	1.05945	stomach	GTEx.v10
BRCA1	0.904429	stomach	GTEx.v10
BRCA1	1.14936	stomach	GTEx.v10
BRCA1	0.912041	stomach	GTEx.v10
BRCA1	0.955183	stomach	GTEx.v10
BRCA1	1.25421	stomach	GTEx.v10
BRCA1	3.02333	stomach	GTEx.v10
BRCA1	0.972462	stomach	GTEx.v10
BRCA1	4.9578	stomach	GTEx.v10
BRCA1	7.09186	stomach	GTEx.v10
BRCA1	0.614818	stomach	GTEx.v10
BRCA1	0.811494	stomach	GTEx.v10
BRCA1	1.59825	stomach	GTEx.v10
BRCA1	0.754915	stomach	GTEx.v10
BRCA1	0.601787	stomach	GTEx.v10
BRCA1	1.11094	stomach	GTEx.v10
BRCA1	0.55117	stomach	GTEx.v10
BRCA1	0.837601	stomach	GTEx.v10
BRCA1	0.960637	stomach	GTEx.v10
BRCA1	1.45955	stomach	GTEx.v10
BRCA1	0.973349	stomach	GTEx.v10
BRCA1	0.342138	stomach	GTEx.v10
BRCA1	1.64783	stomach	GTEx.v10
BRCA1	2.97575	stomach	GTEx.v10
BRCA1	0.892357	stomach	GTEx.v10
BRCA1	0.927497	stomach	GTEx.v10
BRCA1	0.419931	stomach	GTEx.v10
BRCA1	3.98421	stomach	GTEx.v10
BRCA1	3.565	stomach	GTEx.v10
BRCA1	2.84683	stomach	GTEx.v10
BRCA1	2.92926	stomach	GTEx.v10
BRCA1	0.524306	stomach	GTEx.v10
BRCA1	2.23092	stomach	GTEx.v10
BRCA1	2.46782	stomach	GTEx.v10
BRCA1	0.666083	stomach	GTEx.v10
BRCA1	0.978223	stomach	GTEx.v10
BRCA1	5.5299	stomach	GTEx.v10
BRCA1	0.847446	stomach	GTEx.v10
BRCA1	0.403672	stomach	GTEx.v10
BRCA1	0.95094	stomach	GTEx.v10
BRCA1	2.20709	stomach	GTEx.v10
BRCA1	1.9231	stomach	GTEx.v10
BRCA1	0.643903	stomach	GTEx.v10
BRCA1	1.73094	stomach	GTEx.v10
BRCA1	2.03085	stomach	GTEx.v10
BRCA1	0.484005	stomach	GTEx.v10
BRCA1	0.710138	stomach	GTEx.v10
BRCA1	0.492552	stomach	GTEx.v10
BRCA1	2.94558	stomach	GTEx.v10
BRCA1	1.16389	stomach	GTEx.v10
BRCA1	0.956474	stomach	GTEx.v10
BRCA1	0.40001	stomach	GTEx.v10
BRCA1	0.745952	stomach	GTEx.v10
BRCA1	1.2815	stomach	GTEx.v10
BRCA1	1.26652	stomach	GTEx.v10
BRCA1	0.798668	stomach	GTEx.v10
BRCA1	2.56471	stomach	GTEx.v10
BRCA1	0.885943	stomach	GTEx.v10
BRCA1	0.786302	stomach	GTEx.v10
BRCA1	3.3422	stomach	GTEx.v10
BRCA1	2.70952	stomach	GTEx.v10
BRCA1	1.41741	stomach	GTEx.v10
BRCA1	1.23958	stomach	GTEx.v10
BRCA1	2.0489	stomach	GTEx.v10
BRCA1	0.742373	stomach	GTEx.v10
BRCA1	1.40818	stomach	GTEx.v10
BRCA1	3.01853	stomach	GTEx.v10
BRCA1	0.987487	stomach	GTEx.v10
BRCA1	0.415543	stomach	GTEx.v10
BRCA1	1.17465	stomach	GTEx.v10
BRCA1	2.5341	stomach	GTEx.v10
BRCA1	3.64499	stomach	GTEx.v10
BRCA1	1.95248	stomach	GTEx.v10
BRCA1	1.29199	stomach	GTEx.v10
BRCA1	0.913791	stomach	GTEx.v10
BRCA1	0.752523	stomach	GTEx.v10
BRCA1	0.824521	stomach	GTEx.v10
BRCA1	0.518678	stomach	GTEx.v10
BRCA1	1.55844	stomach	GTEx.v10
BRCA1	0.333454	stomach	GTEx.v10
BRCA1	0.943668	stomach	GTEx.v10
BRCA1	0.628316	stomach	GTEx.v10
BRCA1	1.24382	stomach	GTEx.v10
BRCA1	3.12796	stomach	GTEx.v10
BRCA1	1.98612	stomach	GTEx.v10
BRCA1	3.18443	stomach	GTEx.v10
BRCA1	4.52922	stomach	GTEx.v10
BRCA1	1.20177	stomach	GTEx.v10
BRCA1	0.707705	stomach	GTEx.v10
BRCA1	4.58025	stomach	GTEx.v10
BRCA1	0.483522	stomach	GTEx.v10
BRCA1	0.666454	stomach	GTEx.v10
BRCA1	1.72303	stomach	GTEx.v10
BRCA1	0.490383	stomach	GTEx.v10
BRCA1	2.78971	stomach	GTEx.v10
BRCA1	0.424301	stomach	GTEx.v10
BRCA1	1.06403	stomach	GTEx.v10
BRCA1	2.40829	stomach	GTEx.v10
BRCA1	1.27856	stomach	GTEx.v10
BRCA1	0.474078	stomach	GTEx.v10
BRCA1	2.49791	stomach	GTEx.v10
BRCA1	2.22937	stomach	GTEx.v10
BRCA1	2.24925	stomach	GTEx.v10
BRCA1	3.04036	stomach	GTEx.v10
BRCA1	0.52544	stomach	GTEx.v10
BRCA1	2.13949	stomach	GTEx.v10
BRCA1	3.35632	stomach	GTEx.v10
BRCA1	3.83409	stomach	GTEx.v10
BRCA1	1.34302	stomach	GTEx.v10
BRCA1	0.87138	stomach	GTEx.v10
BRCA1	2.48642	stomach	GTEx.v10
BRCA1	1.80033	stomach	GTEx.v10
BRCA1	0.852026	stomach	GTEx.v10
BRCA1	1.18683	stomach	GTEx.v10
BRCA1	0.734071	stomach	GTEx.v10
BRCA1	2.16509	stomach	GTEx.v10
BRCA1	0.752147	stomach	GTEx.v10
BRCA1	0.441901	stomach	GTEx.v10
BRCA1	2.60924	stomach	GTEx.v10
BRCA1	0.832927	stomach	GTEx.v10
BRCA1	3.41786	stomach	GTEx.v10
BRCA1	0.706504	stomach	GTEx.v10
BRCA1	0.507049	stomach	GTEx.v10
BRCA1	1.23205	stomach	GTEx.v10
BRCA1	5.05966	stomach	GTEx.v10
BRCA1	0.956689	stomach	GTEx.v10
BRCA1	0.919756	stomach	GTEx.v10
BRCA1	3.88266	stomach	GTEx.v10
BRCA1	0.424588	stomach	GTEx.v10
BRCA1	2.03842	stomach	GTEx.v10
BRCA1	1.1504	stomach	GTEx.v10
BRCA1	0.849293	stomach	GTEx.v10
BRCA1	1.79928	stomach	GTEx.v10
BRCA1	1.75941	stomach	GTEx.v10
BRCA1	0.784101	stomach	GTEx.v10
BRCA1	0.93302	stomach	GTEx.v10
BRCA1	1.99	stomach	GTEx.v10
BRCA1	1.58968	stomach	GTEx.v10
BRCA1	1.70971	stomach	GTEx.v10
BRCA1	1.64714	stomach	GTEx.v10
BRCA1	1.73709	stomach	GTEx.v10
BRCA1	0.586193	stomach	GTEx.v10
BRCA1	0.739244	stomach	GTEx.v10
BRCA1	2.44841	stomach	GTEx.v10
BRCA1	1.33181	stomach	GTEx.v10
BRCA1	2.40529	stomach	GTEx.v10
BRCA1	5.99899	stomach	GTEx.v10
BRCA1	1.62915	stomach	GTEx.v10
BRCA1	1.54349	stomach	GTEx.v10
BRCA1	0.755328	stomach	GTEx.v10
BRCA1	1.95869	stomach	GTEx.v10
BRCA1	2.84098	stomach	GTEx.v10
BRCA1	0.716462	stomach	GTEx.v10
BRCA1	1.15593	stomach	GTEx.v10
BRCA1	1.38132	stomach	GTEx.v10
BRCA1	1.15656	stomach	GTEx.v10
BRCA1	2.40437	stomach	GTEx.v10
BRCA1	3.39924	stomach	GTEx.v10
BRCA1	0.968902	stomach	GTEx.v10
BRCA1	0.896623	stomach	GTEx.v10
BRCA1	3.95368	stomach	GTEx.v10
BRCA1	0.265816	stomach	GTEx.v10
BRCA1	2.67597	stomach	GTEx.v10
BRCA1	1.16593	stomach	GTEx.v10
BRCA1	0.889485	stomach	GTEx.v10
BRCA1	3.19811	stomach	GTEx.v10
BRCA1	1.13705	stomach	GTEx.v10
BRCA1	2.29454	stomach	GTEx.v10
BRCA1	1.14128	stomach	GTEx.v10
BRCA1	0.484639	stomach	GTEx.v10
BRCA1	1.26079	stomach	GTEx.v10
BRCA1	0.783742	stomach	GTEx.v10
BRCA1	0.759454	stomach	GTEx.v10
BRCA1	1.02865	stomach	GTEx.v10
BRCA1	0.722418	stomach	GTEx.v10
BRCA1	0.399781	stomach	GTEx.v10
BRCA1	0.925285	stomach	GTEx.v10
BRCA1	1.90977	stomach	GTEx.v10
BRCA1	1.53357	stomach	GTEx.v10
BRCA1	2.42615	stomach	GTEx.v10
BRCA1	1.48779	stomach	GTEx.v10
BRCA1	0.819737	stomach	GTEx.v10
BRCA1	0.979215	stomach	GTEx.v10
BRCA1	0.506137	stomach	GTEx.v10
BRCA1	2.12566	stomach	GTEx.v10
BRCA1	2.72373	stomach	GTEx.v10
BRCA1	0.396645	stomach	GTEx.v10
BRCA1	0.691095	stomach	GTEx.v10
BRCA1	1.04899	stomach	GTEx.v10
BRCA1	2.21246	stomach	GTEx.v10
BRCA1	0.651912	stomach	GTEx.v10
BRCA1	1.12569	stomach	GTEx.v10
BRCA1	2.74247	stomach	GTEx.v10
BRCA1	0.701541	stomach	GTEx.v10
BRCA1	1.60673	stomach	GTEx.v10
BRCA1	0.760053	stomach	GTEx.v10
BRCA1	0.996089	stomach	GTEx.v10
BRCA1	2.02473	stomach	GTEx.v10
BRCA1	0.535585	stomach	GTEx.v10
BRCA1	0.754332	stomach	GTEx.v10
BRCA1	2.95943	stomach	GTEx.v10
BRCA1	1.5204	stomach	GTEx.v10
BRCA1	3.41391	stomach	GTEx.v10
BRCA1	2.13585	stomach	GTEx.v10
BRCA1	0.871951	stomach	GTEx.v10
BRCA1	3.23965	stomach	GTEx.v10
BRCA1	0.39566	stomach	GTEx.v10
BRCA1	1.45286	stomach	GTEx.v10
BRCA1	0.714401	stomach	GTEx.v10
BRCA1	1.50356	stomach	GTEx.v10
BRCA1	1.03685	stomach	GTEx.v10
BRCA1	1.29105	stomach	GTEx.v10
BRCA1	0.80239	stomach	GTEx.v10
BRCA1	0.891092	stomach	GTEx.v10
BRCA1	0.926099	stomach	GTEx.v10
BRCA1	0.509871	stomach	GTEx.v10
BRCA1	2.76042	stomach	GTEx.v10
BRCA1	1.35259	stomach	GTEx.v10
BRCA1	1.64634	stomach	GTEx.v10
BRCA1	0.268931	stomach	GTEx.v10
BRCA1	1.5547	stomach	GTEx.v10
BRCA1	5.08509	stomach	GTEx.v10
BRCA1	1.42796	stomach	GTEx.v10
BRCA1	1.33641	stomach	GTEx.v10
BRCA1	0.594583	stomach	GTEx.v10
BRCA1	0.569123	stomach	GTEx.v10
BRCA1	0.845386	stomach	GTEx.v10
BRCA1	2.99675	stomach	GTEx.v10
BRCA1	0.539339	stomach	GTEx.v10
BRCA1	1.11734	stomach	GTEx.v10
BRCA1	1.19288	stomach	GTEx.v10
BRCA1	0.793764	stomach	GTEx.v10
BRCA1	2.57344	stomach	GTEx.v10
BRCA1	0.648447	stomach	GTEx.v10
BRCA1	1.51558	stomach	GTEx.v10
BRCA1	0.981434	stomach	GTEx.v10
BRCA1	1.4275	stomach	GTEx.v10
BRCA1	2.87826	stomach	GTEx.v10
BRCA1	3.59822	stomach	GTEx.v10
BRCA1	1.49663	stomach	GTEx.v10
BRCA1	0.968773	stomach	GTEx.v10
BRCA1	1.33409	stomach	GTEx.v10
BRCA1	0.505402	stomach	GTEx.v10
BRCA1	2.90634	stomach	GTEx.v10
BRCA1	1.0181	stomach	GTEx.v10
BRCA1	1.39876	stomach	GTEx.v10
BRCA1	1.05475	stomach	GTEx.v10
BRCA1	2.89554	stomach	GTEx.v10
BRCA1	1.20565	stomach	GTEx.v10
BRCA1	0.586394	stomach	GTEx.v10
BRCA1	1.48052	stomach	GTEx.v10
BRCA1	0.786251	stomach	GTEx.v10
BRCA1	1.09912	stomach	GTEx.v10
BRCA1	0.573754	stomach	GTEx.v10
BRCA1	0.554697	stomach	GTEx.v10
BRCA1	1.98178	stomach	GTEx.v10
BRCA1	0.513217	stomach	GTEx.v10
BRCA1	1.10011	stomach	GTEx.v10
BRCA1	0.784325	stomach	GTEx.v10
BRCA1	0.678567	stomach	GTEx.v10
BRCA1	0.321934	stomach	GTEx.v10
BRCA1	1.73118	stomach	GTEx.v10
BRCA1	1.32142	stomach	GTEx.v10
BRCA1	1.21694	stomach	GTEx.v10
BRCA1	1.0124	stomach	GTEx.v10
BRCA1	1.12133	stomach	GTEx.v10
BRCA1	0.468394	stomach	GTEx.v10
BRCA1	0.713946	stomach	GTEx.v10
BRCA1	0.367777	stomach	GTEx.v10
BRCA1	2.50104	stomach	GTEx.v10
BRCA1	0.661133	stomach	GTEx.v10
BRCA1	0.622014	stomach	GTEx.v10
BRCA1	0.425455	stomach	GTEx.v10
BRCA1	0.777012	stomach	GTEx.v10
BRCA1	0.954279	stomach	GTEx.v10
BRCA1	0.514284	stomach	GTEx.v10
BRCA1	0.489257	stomach	GTEx.v10
BRCA1	0.755164	stomach	GTEx.v10
BRCA1	1.52415	stomach	GTEx.v10
BRCA1	3.0857	stomach	GTEx.v10
BRCA1	1.24286	stomach	GTEx.v10
BRCA1	0.639747	stomach	GTEx.v10
BRCA1	0.706377	stomach	GTEx.v10
BRCA1	0.575066	stomach	GTEx.v10
BRCA1	0.91024	stomach	GTEx.v10
BRCA1	2.36127	stomach	GTEx.v10
BRCA1	0.460776	stomach	GTEx.v10
BRCA1	0.424964	stomach	GTEx.v10
BRCA1	0.56845	stomach	GTEx.v10
BRCA1	0.727232	stomach	GTEx.v10
BRCA1	1.32901	stomach	GTEx.v10
BRCA1	0.465711	stomach	GTEx.v10
BRCA1	0.81201	stomach	GTEx.v10
BRCA1	0.690821	stomach	GTEx.v10
BRCA1	15.6993	testis	GTEx.v10
BRCA1	7.31336	testis	GTEx.v10
BRCA1	12.4095	testis	GTEx.v10
BRCA1	12.287	testis	GTEx.v10
BRCA1	9.03314	testis	GTEx.v10
BRCA1	9.60896	testis	GTEx.v10
BRCA1	12.1958	testis	GTEx.v10
BRCA1	7.20591	testis	GTEx.v10
BRCA1	13.1024	testis	GTEx.v10
BRCA1	10.5462	testis	GTEx.v10
BRCA1	5.19877	testis	GTEx.v10
BRCA1	16.4134	testis	GTEx.v10
BRCA1	12.0001	testis	GTEx.v10
BRCA1	9.13802	testis	GTEx.v10
BRCA1	11.686	testis	GTEx.v10
BRCA1	11.1143	testis	GTEx.v10
BRCA1	9.28967	testis	GTEx.v10
BRCA1	10.4876	testis	GTEx.v10
BRCA1	7.35602	testis	GTEx.v10
BRCA1	7.07761	testis	GTEx.v10
BRCA1	7.82856	testis	GTEx.v10
BRCA1	9.63218	testis	GTEx.v10
BRCA1	11.5383	testis	GTEx.v10
BRCA1	7.07566	testis	GTEx.v10
BRCA1	11.6207	testis	GTEx.v10
BRCA1	9.01497	testis	GTEx.v10
BRCA1	11.9765	testis	GTEx.v10
BRCA1	9.954	testis	GTEx.v10
BRCA1	7.15051	testis	GTEx.v10
BRCA1	8.45018	testis	GTEx.v10
BRCA1	10.9794	testis	GTEx.v10
BRCA1	7.77511	testis	GTEx.v10
BRCA1	17.1777	testis	GTEx.v10
BRCA1	11.1565	testis	GTEx.v10
BRCA1	9.15333	testis	GTEx.v10
BRCA1	11.1127	testis	GTEx.v10
BRCA1	8.0859	testis	GTEx.v10
BRCA1	8.65184	testis	GTEx.v10
BRCA1	7.94825	testis	GTEx.v10
BRCA1	8.11579	testis	GTEx.v10
BRCA1	11.9299	testis	GTEx.v10
BRCA1	10.4602	testis	GTEx.v10
BRCA1	11.5666	testis	GTEx.v10
BRCA1	8.85951	testis	GTEx.v10
BRCA1	17.9959	testis	GTEx.v10
BRCA1	9.21049	testis	GTEx.v10
BRCA1	8.59085	testis	GTEx.v10
BRCA1	12.2872	testis	GTEx.v10
BRCA1	7.59281	testis	GTEx.v10
BRCA1	13.4737	testis	GTEx.v10
BRCA1	10.6651	testis	GTEx.v10
BRCA1	11.4078	testis	GTEx.v10
BRCA1	8.21034	testis	GTEx.v10
BRCA1	11.9864	testis	GTEx.v10
BRCA1	9.25633	testis	GTEx.v10
BRCA1	11.0965	testis	GTEx.v10
BRCA1	6.9687	testis	GTEx.v10
BRCA1	17.465	testis	GTEx.v10
BRCA1	8.43933	testis	GTEx.v10
BRCA1	10.0201	testis	GTEx.v10
BRCA1	10.0504	testis	GTEx.v10
BRCA1	8.76248	testis	GTEx.v10
BRCA1	11.8316	testis	GTEx.v10
BRCA1	7.36292	testis	GTEx.v10
BRCA1	14.4162	testis	GTEx.v10
BRCA1	9.35703	testis	GTEx.v10
BRCA1	14.9021	testis	GTEx.v10
BRCA1	5.40105	testis	GTEx.v10
BRCA1	9.97597	testis	GTEx.v10
